id_loja,cod,varejista,tipo,cep,lat_long,nl,uf
23669,8198971572402340441,RETAILER 1,STORE TYPE 24,27596,"36.00,-78.43",Drogaria Moderna,SC
23670,8199640792856243449,RETAILER 1,STORE TYPE 24,2538,"41.78,-70.64",Drogaria Viva,RO
23671,8200068330956734345,RETAILER 1,STORE TYPE 24,42503,"37.16,-84.52",Farmácia TopSaúde,AC
23672,8200271350747963807,RETAILER 1,STORE TYPE 24,29063,"34.14,-81.20",Drogaria Popular,PA
23673,8200365978860407838,RETAILER 1,STORE TYPE 24,29153,"33.96,-80.31",Farmácia Confiança,ES
23674,8200405984195135239,RETAILER 6,STORE TYPE 16,8050,"39.71,-74.23",Farmácia Boa Saúde,PB
23675,8200688686489488696,RETAILER 1,STORE TYPE 18,46580,"41.21,-85.87",Farmácia Vida+,PA
23676,8200840865293203699,RETAILER 6,STORE TYPE 03,94583,"37.76,-121.97",Farmácia TopSaúde,RO
23677,8201072006053828217,RETAILER 6,STORE TYPE 23,85041,"33.39,-112.11",Farmácia Econômica,PI
23678,8201469902161829023,RETAILER 1,STORE TYPE 24,32189,"29.55,-81.65",Drogaria Moderna,TO
23679,8201668827761683857,RETAILER 6,STORE TYPE 23,89032,"36.22,-115.17",Drogaria Esperança,ES
23680,8202034424322307085,RETAILER 1,STORE TYPE 09,79924,"31.90,-106.41",Farmácia Confiança,MG
23681,8202518388184739990,RETAILER 1,STORE TYPE 18,48892,"42.63,-84.17",Drogaria Viva,RN
23682,8202771768361626125,RETAILER 1,STORE TYPE 18,49306,"43.08,-85.57",Farmácia TopSaúde,RR
23683,8202815002534143718,RETAILER 6,STORE TYPE 23,28786,"35.46,-82.99",Farmácia TopSaúde,MA
23684,8203258346891318302,RETAILER 1,STORE TYPE 24,45661,"39.05,-83.11",Drogaria Mais Saúde,PB
23685,8203443405465259874,RETAILER 1,STORE TYPE 24,38680,"34.95,-90.15",Drogaria Esperança,RO
23686,8203601767541094373,RETAILER 6,STORE TYPE 23,77521,"29.80,-94.97",Farmácia Bem Estar,CE
23687,8203924440171920931,RETAILER 1,STORE TYPE 24,36081,"31.90,-85.90",Drogaria Brasil,RN
23688,8205123557537278321,RETAILER 6,STORE TYPE 23,78573,"26.30,-98.30",Farmácia Boa Saúde,RS
23689,8205627267628294270,RETAILER 4,STORE TYPE 14,90278,"33.87,-118.37",Drogaria Saúde,PB
23690,8206820667914641781,RETAILER 1,STORE TYPE 24,30828,"33.37,-82.66",Farmácia Econômica,MA
23691,8207443842374296167,RETAILER 4,STORE TYPE 14,95020,"37.02,-121.55",Farmácia Vida+,PB
23692,8207593829765335423,RETAILER 1,STORE TYPE 24,49071,"42.23,-85.78",Drogaria Esperança,PE
23693,8208564502783606114,RETAILER 1,STORE TYPE 24,43037,"40.28,-82.32",Drogaria Mais Saúde,MA
23694,8208588078142452972,RETAILER 6,STORE TYPE 23,65775,"36.70,-91.86",Farmácia TopSaúde,PA
23695,8209751351212274012,RETAILER 1,STORE TYPE 24,45406,"39.79,-84.24",Farmácia Boa Saúde,MS
23696,8209975012355851953,RETAILER 4,STORE TYPE 14,33328,"26.07,-80.27",Drogaria Popular,TO
23697,8210012161048575337,RETAILER 1,STORE TYPE 24,66611,"39.02,-95.70",Drogaria Mais Saúde,GO
23698,8210194548850795399,RETAILER 1,STORE TYPE 15,92201,"33.71,-116.20",Farmácia Econômica,AL
23699,8210315235465225611,RETAILER 4,STORE TYPE 14,91316,"34.16,-118.52",Farmácia Econômica,AC
23700,8210636627379938008,RETAILER 6,STORE TYPE 23,82414,"44.49,-109.59",Drogaria Saúde,PE
23701,8211236176647187443,RETAILER 1,STORE TYPE 24,33825,"27.62,-81.46",Farmácia Econômica,MS
23702,8211902432840966188,RETAILER 6,STORE TYPE 23,32952,"28.31,-80.66",Farmácia TopSaúde,PA
23703,8212212757401126907,RETAILER 1,STORE TYPE 24,77571,"29.69,-95.06",Drogaria Moderna,PA
23704,8212322771971656898,RETAILER 6,STORE TYPE 23,53215,"43.00,-87.94",Drogaria Saúde,MS
23705,8212418558541368217,RETAILER 7,STORE TYPE 20,33761,"28.03,-82.72",Farmácia São João,CE
23706,8213105535225329361,RETAILER 1,STORE TYPE 13,17331,"39.79,-76.98",Drogaria Viva,AL
23707,8213352565419659658,RETAILER 1,STORE TYPE 24,51351,"43.32,-95.18",Farmácia Bem Estar,SC
23708,8213605931135456913,RETAILER 1,STORE TYPE 18,75482,"33.17,-95.61",Drogaria Mais Saúde,PB
23709,8213901859599990630,RETAILER 1,STORE TYPE 18,16510,"42.11,-79.95",Farmácia Confiança,RN
23710,8213917940742469434,RETAILER 1,STORE TYPE 24,32092,"29.94,-81.51",Drogaria Saúde,ES
23711,8214392983801221854,RETAILER 1,STORE TYPE 18,24701,"37.31,-81.20",Drogaria Viva,PI
23712,8214667491433921748,RETAILER 4,STORE TYPE 14,48316,"42.69,-83.06",Farmácia Confiança,GO
23713,8214702654136422179,RETAILER 1,STORE TYPE 18,37110,"35.65,-85.74",Drogaria Esperança,PR
23714,8214718030059210388,RETAILER 6,STORE TYPE 23,76179,"32.91,-97.43",Drogaria Central,CE
23715,8215053106457431870,RETAILER 1,STORE TYPE 18,49022,"42.11,-86.36",Farmácia Boa Saúde,AM
23716,8215236077878109876,RETAILER 4,STORE TYPE 14,56304,"45.53,-94.06",Drogaria Central,GO
23717,8215455928587526973,RETAILER 1,STORE TYPE 15,75142,"32.57,-96.25",Farmácia Econômica,SP
23718,8216552281645364003,RETAILER 1,STORE TYPE 24,48757,"43.47,-83.68",Farmácia Bem Estar,BA
23719,8217648274452755176,RETAILER 1,STORE TYPE 24,78133,"29.89,-98.24",Drogaria Popular,MG
23720,8217739556005299021,RETAILER 1,STORE TYPE 24,49349,"43.58,-85.75",Drogaria Mais Saúde,PB
23721,8217835223034818168,RETAILER 1,STORE TYPE 24,88203,"33.41,-104.44",Farmácia São João,SP
23722,8218537776287902232,RETAILER 1,STORE TYPE 24,16833,"40.94,-78.57",Farmácia Confiança,SC
23723,8218746582977141393,RETAILER 4,STORE TYPE 14,93036,"34.24,-119.18",Drogaria Moderna,AL
23724,8219395301335555299,RETAILER 6,STORE TYPE 23,77084,"29.83,-95.66",Drogaria Saúde,AP
23725,8219411707147312380,RETAILER 1,STORE TYPE 24,74937,"34.82,-94.59",Farmácia TopSaúde,AM
23726,8220528586503395599,RETAILER 7,STORE TYPE 20,33444,"26.46,-80.08",Farmácia São João,SP
23727,8220663762024023223,RETAILER 6,STORE TYPE 23,78539,"26.28,-98.18",Farmácia Bem Estar,PA
23728,8221185986167210376,RETAILER 1,STORE TYPE 24,66441,"38.97,-96.80",Farmácia Confiança,AM
23729,8221272399459505447,RETAILER 1,STORE TYPE 18,40351,"38.20,-83.42",Drogaria Popular,PI
23730,8221316800213792807,RETAILER 6,STORE TYPE 23,39272,"32.19,-90.26",Farmácia Vida+,RS
23731,8221863794553858087,RETAILER 1,STORE TYPE 24,43821,"40.14,-82.00",Drogaria Popular,RS
23732,8222093172561814362,RETAILER 1,STORE TYPE 24,39452,"30.87,-88.60",Farmácia Bem Estar,MA
23733,8222425829739873867,RETAILER 7,STORE TYPE 20,39042,"32.20,-89.89",Drogaria Viva,SP
23734,8222538204473774396,RETAILER 6,STORE TYPE 23,34746,"28.24,-81.44",Farmácia Bem Estar,AL
23735,8222645069445524414,RETAILER 4,STORE TYPE 14,96734,"21.40,-157.76",Drogaria Viva,MG
23736,8223765532825790110,RETAILER 1,STORE TYPE 24,62249,"38.76,-89.67",Farmácia Econômica,RJ
23737,8223985131814584763,RETAILER 7,STORE TYPE 20,72032,"35.07,-92.36",Drogaria Viva,PE
23738,8224119389803502545,RETAILER 1,STORE TYPE 18,88401,"35.12,-103.82",Farmácia Econômica,PI
23739,8224176645004047353,RETAILER 1,STORE TYPE 24,15673,"40.59,-79.56",Farmácia Bem Estar,SE
23740,8224315271099888161,RETAILER 4,STORE TYPE 14,79925,"31.80,-106.36",Farmácia Vida+,AL
23741,8224973517055572215,RETAILER 6,STORE TYPE 23,75220,"32.87,-96.88",Farmácia Bem Estar,CE
23742,8225051873860866859,RETAILER 1,STORE TYPE 24,63383,"38.80,-91.19",Drogaria Mais Saúde,PA
23743,8225365943568006584,RETAILER 1,STORE TYPE 24,29906,"32.45,-80.75",Farmácia TopSaúde,MA
23744,8225468486764960983,RETAILER 1,STORE TYPE 24,14009,"42.59,-78.40",Farmácia Boa Saúde,BA
23745,8225811684462795665,RETAILER 7,STORE TYPE 20,34654,"28.29,-82.63",Drogaria Moderna,RO
23746,8225851995472224036,RETAILER 1,STORE TYPE 24,30456,"32.98,-81.80",Drogaria Popular,GO
23747,8226510563692395622,RETAILER 4,STORE TYPE 14,20010,"38.93,-77.03",Drogaria Saúde,RN
23748,8226792680140989444,RETAILER 6,STORE TYPE 23,67846,"38.03,-100.77",Drogaria Moderna,DF
23749,8227386483556121153,RETAILER 1,STORE TYPE 24,47390,"40.21,-84.85",Farmácia Vida+,RN
23750,8227548018287506537,RETAILER 4,STORE TYPE 14,99352,"46.25,-119.29",Farmácia TopSaúde,AL
23751,8227576052319639405,RETAILER 7,STORE TYPE 20,78163,"29.77,-98.45",Farmácia TopSaúde,PB
23752,8228743054861896609,RETAILER 1,STORE TYPE 18,88203,"33.41,-104.44",Farmácia Vida+,BA
23753,8228869457352290300,RETAILER 1,STORE TYPE 18,31744,"31.34,-83.90",Farmácia Confiança,PA
23754,8228869457352290300,RETAILER 1,STORE TYPE 24,31744,"31.34,-83.90",Farmácia São João,GO
23755,8229220039004074435,RETAILER 6,STORE TYPE 23,84115,"40.71,-111.89",Farmácia Boa Saúde,PA
23756,8230030176247480300,RETAILER 4,STORE TYPE 14,66046,"38.90,-95.21",Farmácia Econômica,RR
23757,8231216157010718207,RETAILER 6,STORE TYPE 23,92231,"32.69,-115.54",Drogaria Brasil,SP
23758,8232135846970688250,RETAILER 6,STORE TYPE 23,89048,"36.17,-116.00",Drogaria Mais Saúde,AL
23759,8232459049708828429,RETAILER 6,STORE TYPE 23,45414,"39.84,-84.21",Drogaria Saúde,AP
23760,8233041204411975673,RETAILER 7,STORE TYPE 20,92027,"33.13,-116.98",Farmácia Boa Saúde,PB
23761,8233366353353950549,RETAILER 7,STORE TYPE 20,53227,"43.00,-88.04",Farmácia Econômica,MT
23762,8233626556070016590,RETAILER 1,STORE TYPE 24,45167,"38.78,-83.79",Farmácia São João,TO
23763,8234091473174609106,RETAILER 1,STORE TYPE 24,63701,"37.34,-89.58",Drogaria Mais Saúde,GO
23764,8234123380369204118,RETAILER 6,STORE TYPE 03,85302,"33.57,-112.18",Farmácia Vida+,RN
23765,8234463991730692377,RETAILER 4,STORE TYPE 14,23502,"36.86,-76.20",Farmácia Confiança,SC
23766,8234661266650258788,RETAILER 1,STORE TYPE 15,30528,"34.62,-83.79",Farmácia TopSaúde,MG
23767,8234808172535872333,RETAILER 1,STORE TYPE 18,48616,"43.19,-84.11",Farmácia Confiança,RR
23768,8234823973241404981,RETAILER 6,STORE TYPE 23,11735,"40.73,-73.43",Farmácia São João,PI
23769,8235098731984507154,RETAILER 1,STORE TYPE 24,72851,"35.26,-93.44",Farmácia do Povo,DF
23770,8236591367871526956,RETAILER 1,STORE TYPE 18,53959,"43.53,-90.00",Farmácia São João,SE
23771,8236746850991324385,RETAILER 7,STORE TYPE 20,23970,"36.75,-78.19",Farmácia Econômica,MA
23772,8237614649437774823,RETAILER 1,STORE TYPE 24,27822,"35.81,-77.84",Drogaria Esperança,RS
23773,8237876485846012601,RETAILER 1,STORE TYPE 24,65486,"38.11,-92.33",Farmácia Vida+,AC
23774,8238051132321892101,RETAILER 1,STORE TYPE 24,79015,"34.94,-101.92",Farmácia TopSaúde,MA
23775,8238506326106720084,RETAILER 6,STORE TYPE 23,80920,"38.96,-104.77",Farmácia Bem Estar,AP
23776,8238616917315893083,RETAILER 6,STORE TYPE 23,60007,"42.01,-87.99",Drogaria Central,GO
23777,8238695226563715061,RETAILER 6,STORE TYPE 03,92260,"33.71,-116.40",Drogaria Esperança,MA
23778,8239251848666040463,RETAILER 6,STORE TYPE 23,38834,"34.92,-88.57",Farmácia Vida+,MT
23779,8239608530056294314,RETAILER 1,STORE TYPE 24,50475,"42.88,-93.21",Drogaria Viva,BA
23780,8239861372930640482,RETAILER 6,STORE TYPE 23,31313,"31.84,-81.61",Drogaria Saúde,PA
23781,8239873552192393614,RETAILER 1,STORE TYPE 24,28714,"35.89,-82.30",Drogaria Viva,RJ
23782,8240186685771997892,RETAILER 6,STORE TYPE 23,80524,"40.65,-105.03",Farmácia Boa Saúde,RN
23783,8241090038775338673,RETAILER 7,STORE TYPE 20,27529,"35.66,-78.59",Drogaria Brasil,RJ
23784,8241493453018862136,RETAILER 1,STORE TYPE 24,64861,"36.70,-94.15",Farmácia Boa Saúde,CE
23785,8241797830242504359,RETAILER 1,STORE TYPE 24,13069,"43.33,-76.38",Farmácia do Povo,AP
23786,8242225360389244215,RETAILER 1,STORE TYPE 24,8332,"39.38,-75.02",Farmácia Vida+,CE
23787,8243216705209245722,RETAILER 1,STORE TYPE 24,14710,"42.09,-79.42",Farmácia Confiança,PB
23788,8243871809468480109,RETAILER 1,STORE TYPE 18,68333,"40.62,-96.95",Drogaria Mais Saúde,DF
23789,8244007940702737229,RETAILER 1,STORE TYPE 18,36607,"30.70,-88.11",Drogaria Popular,PI
23790,8244008458617472784,RETAILER 1,STORE TYPE 24,14739,"42.19,-78.15",Farmácia Econômica,ES
23791,8244240274928328066,RETAILER 1,STORE TYPE 18,73071,"35.24,-97.41",Farmácia Bem Estar,MG
23792,8244448821586740477,RETAILER 1,STORE TYPE 24,27703,"35.96,-78.81",Drogaria Saúde,RO
23793,8245501719266903337,RETAILER 1,STORE TYPE 18,60148,"41.87,-88.02",Drogaria Central,ES
23794,8245946016018812198,RETAILER 1,STORE TYPE 18,62363,"39.59,-90.77",Drogaria Popular,PR
23795,8246131446511275180,RETAILER 1,STORE TYPE 18,43204,"39.96,-83.08",Drogaria Moderna,SC
23796,8246436305279855407,RETAILER 1,STORE TYPE 24,48837,"42.75,-84.77",Farmácia Boa Saúde,PB
23797,8247387109825905505,RETAILER 7,STORE TYPE 20,84041,"41.07,-111.98",Farmácia Confiança,RO
23798,8247666567779328631,RETAILER 1,STORE TYPE 24,64856,"36.57,-94.27",Farmácia Boa Saúde,GO
23799,8247712913616647380,RETAILER 4,STORE TYPE 14,98626,"46.17,-122.77",Farmácia Boa Saúde,RO
23800,8247960196613773717,RETAILER 1,STORE TYPE 18,6516,"41.27,-72.96",Drogaria Moderna,AM
23801,8248182720610983960,RETAILER 6,STORE TYPE 23,65706,"37.32,-92.90",Farmácia Boa Saúde,AM
23802,8248312271706662196,RETAILER 1,STORE TYPE 24,65559,"38.02,-91.61",Farmácia Vida+,TO
23803,8248376768228830092,RETAILER 1,STORE TYPE 18,32776,"28.82,-81.51",Farmácia Confiança,RJ
23804,8248645179804227779,RETAILER 7,STORE TYPE 20,34691,"28.20,-82.82",Drogaria Central,PI
23805,8248655811687483579,RETAILER 1,STORE TYPE 18,5641,"44.19,-72.47",Drogaria Central,AL
23806,8249331338105786033,RETAILER 4,STORE TYPE 14,70433,"30.46,-90.14",Farmácia Econômica,ES
23807,8250523524226280424,RETAILER 6,STORE TYPE 23,89148,"36.08,-115.30",Drogaria Popular,SE
23808,8250603479502110611,RETAILER 1,STORE TYPE 24,48079,"42.86,-82.55",Drogaria Moderna,CE
23809,8251343171043301785,RETAILER 1,STORE TYPE 24,46044,"40.21,-85.79",Drogaria Mais Saúde,CE
23810,8251467857353114509,RETAILER 6,STORE TYPE 23,62095,"38.86,-90.07",Farmácia Confiança,TO
23811,8251768881783896394,RETAILER 6,STORE TYPE 23,74070,"36.40,-96.08",Farmácia Bem Estar,PR
23812,8251829749627056408,RETAILER 6,STORE TYPE 23,29841,"33.53,-81.94",Farmácia TopSaúde,RS
23813,8251840648136022256,RETAILER 1,STORE TYPE 24,73015,"35.08,-98.59",Drogaria Moderna,MS
23814,8251957277146368930,RETAILER 6,STORE TYPE 23,78223,"29.31,-98.39",Farmácia Econômica,RO
23815,8252251559083061156,RETAILER 4,STORE TYPE 14,16801,"40.78,-77.84",Farmácia São João,AL
23816,8252375162164758021,RETAILER 6,STORE TYPE 23,97756,"44.28,-121.22",Drogaria Saúde,PA
23817,8253253318379932604,RETAILER 6,STORE TYPE 16,19124,"40.02,-75.09",Drogaria Esperança,DF
23818,8253403732654271359,RETAILER 4,STORE TYPE 14,7014,"40.83,-74.14",Drogaria Popular,RO
23819,8253943881038015068,RETAILER 7,STORE TYPE 20,27518,"35.73,-78.77",Farmácia São João,RJ
23820,8254539500973433919,RETAILER 6,STORE TYPE 23,75023,"33.06,-96.73",Drogaria Moderna,RR
23821,8254725065434349332,RETAILER 1,STORE TYPE 24,27406,"36.00,-79.76",Drogaria Moderna,AP
23822,8255447834371126139,RETAILER 1,STORE TYPE 24,37083,"36.54,-86.01",Drogaria Saúde,MG
23823,8255463680201369049,RETAILER 6,STORE TYPE 16,46123,"39.76,-86.40",Drogaria Mais Saúde,MA
23824,8255538131890346421,RETAILER 1,STORE TYPE 24,38305,"35.70,-88.77",Drogaria Esperança,RO
23825,8255567110931768410,RETAILER 1,STORE TYPE 18,14301,"43.10,-79.04",Farmácia Boa Saúde,RJ
23826,8255699604849929714,RETAILER 1,STORE TYPE 18,76050,"32.28,-97.16",Drogaria Mais Saúde,RO
23827,8256091445281193740,RETAILER 6,STORE TYPE 23,32225,"30.36,-81.51",Farmácia Bem Estar,SC
23828,8256843983714309308,RETAILER 7,STORE TYPE 20,11003,"40.70,-73.71",Farmácia São João,TO
23829,8257128134148775070,RETAILER 1,STORE TYPE 24,49665,"44.10,-85.12",Drogaria Popular,AC
23830,8257591380349875255,RETAILER 7,STORE TYPE 20,92243,"32.77,-115.60",Farmácia do Povo,RN
23831,8259064638769044090,RETAILER 6,STORE TYPE 16,91786,"34.11,-117.66",Farmácia Vida+,RO
23832,8259161386523687411,RETAILER 6,STORE TYPE 23,37015,"36.28,-87.08",Farmácia Confiança,SE
23833,8260291670766717201,RETAILER 1,STORE TYPE 24,37660,"36.53,-82.57",Drogaria Mais Saúde,AM
23834,8260476270056969865,RETAILER 4,STORE TYPE 14,23185,"37.23,-76.72",Farmácia Econômica,MA
23835,8260659983203640216,RETAILER 1,STORE TYPE 24,24375,"36.77,-81.39",Drogaria Brasil,GO
23836,8260712476107010521,RETAILER 1,STORE TYPE 24,62864,"38.33,-88.90",Drogaria Popular,PB
23837,8260819834384452091,RETAILER 1,STORE TYPE 24,70726,"30.43,-90.89",Drogaria Popular,AL
23838,8260902369607572515,RETAILER 6,STORE TYPE 23,22485,"38.28,-77.16",Farmácia TopSaúde,PI
23839,8260980642649783066,RETAILER 1,STORE TYPE 24,74766,"34.14,-94.98",Farmácia TopSaúde,PA
23840,8261434252987248485,RETAILER 1,STORE TYPE 24,32901,"28.08,-80.62",Drogaria Saúde,TO
23841,8261925545388852964,RETAILER 1,STORE TYPE 24,75158,"32.46,-96.40",Drogaria Central,RR
23842,8262814150137373708,RETAILER 6,STORE TYPE 23,70065,"30.03,-90.25",Drogaria Popular,RR
23843,8262885402695380781,RETAILER 6,STORE TYPE 23,61108,"42.26,-89.00",Drogaria Mais Saúde,PR
23844,8263275634882667061,RETAILER 1,STORE TYPE 24,12901,"44.70,-73.47",Farmácia Boa Saúde,SC
23845,8263909146588474680,RETAILER 1,STORE TYPE 24,75965,"31.72,-94.63",Drogaria Esperança,ES
23846,8264744292541701895,RETAILER 7,STORE TYPE 20,3103,"42.95,-71.45",Farmácia TopSaúde,PB
23847,8264861058464397346,RETAILER 6,STORE TYPE 23,35023,"33.47,-87.09",Farmácia Bem Estar,AM
23848,8265287332423351600,RETAILER 1,STORE TYPE 24,78233,"29.56,-98.36",Farmácia São João,RS
23849,8266182010785832381,RETAILER 4,STORE TYPE 14,62959,"37.72,-88.91",Drogaria Popular,AM
23850,8267207963376652356,RETAILER 1,STORE TYPE 18,27705,"36.02,-78.98",Farmácia Boa Saúde,RJ
23851,8267238522581747206,RETAILER 1,STORE TYPE 24,39437,"31.58,-89.22",Farmácia São João,MT
23852,8267987833065907436,RETAILER 1,STORE TYPE 24,81006,"38.24,-104.50",Farmácia Boa Saúde,RJ
23853,8268742108854510374,RETAILER 7,STORE TYPE 20,75146,"32.56,-96.75",Farmácia Vida+,CE
23854,8268979390347428402,RETAILER 1,STORE TYPE 24,78247,"29.59,-98.41",Drogaria Saúde,AP
23855,8269020198213334074,RETAILER 1,STORE TYPE 24,77422,"28.96,-95.56",Drogaria Mais Saúde,AC
23856,8269240492723850433,RETAILER 1,STORE TYPE 24,97470,"43.25,-123.24",Drogaria Viva,MS
23857,8269405110285638588,RETAILER 1,STORE TYPE 18,60191,"41.97,-87.98",Farmácia Bem Estar,DF
23858,8269598044077285413,RETAILER 6,STORE TYPE 23,35653,"34.52,-87.87",Drogaria Central,MA
23859,8269672879644182288,RETAILER 1,STORE TYPE 24,48624,"44.06,-84.46",Drogaria Brasil,MG
23860,8270956550149778036,RETAILER 1,STORE TYPE 24,38501,"36.23,-85.53",Farmácia do Povo,PI
23861,8271199050233576095,RETAILER 7,STORE TYPE 20,78744,"30.18,-97.73",Farmácia Vida+,MT
23862,8271322667487204067,RETAILER 1,STORE TYPE 18,44615,"40.56,-81.07",Farmácia Bem Estar,AL
23863,8271983548695731818,RETAILER 7,STORE TYPE 20,90241,"33.94,-118.13",Drogaria Central,MS
23864,8272284760772960360,RETAILER 1,STORE TYPE 18,75220,"32.87,-96.88",Drogaria Viva,RJ
23865,8272521531812182775,RETAILER 1,STORE TYPE 24,61523,"40.91,-89.54",Farmácia São João,MA
23866,8272851882127153191,RETAILER 1,STORE TYPE 24,76351,"33.56,-98.70",Farmácia Confiança,PI
23867,8272999334570449447,RETAILER 1,STORE TYPE 24,63468,"39.68,-92.01",Farmácia Bem Estar,MG
23868,8273027999231577747,RETAILER 4,STORE TYPE 14,50315,"41.55,-93.62",Farmácia do Povo,SE
23869,8273034996410238374,RETAILER 1,STORE TYPE 24,78045,"27.83,-99.68",Farmácia Vida+,MT
23870,8273672837884728228,RETAILER 6,STORE TYPE 23,73118,"35.52,-97.53",Farmácia Bem Estar,MG
23871,8273831149235085851,RETAILER 1,STORE TYPE 24,48412,"43.07,-83.18",Drogaria Saúde,DF
23872,8274258037309904168,RETAILER 1,STORE TYPE 15,60619,"41.74,-87.61",Drogaria Brasil,ES
23873,8274326210471252747,RETAILER 1,STORE TYPE 24,78251,"29.46,-98.68",Drogaria Moderna,AP
23874,8274394457052476256,RETAILER 1,STORE TYPE 24,27525,"36.14,-78.46",Farmácia Vida+,TO
23875,8275450069116067727,RETAILER 4,STORE TYPE 14,18360,"40.97,-75.29",Drogaria Viva,RS
23876,8275509800250492892,RETAILER 4,STORE TYPE 14,85716,"32.24,-110.92",Farmácia Vida+,AC
23877,8276028990348432956,RETAILER 1,STORE TYPE 18,95341,"37.23,-120.50",Farmácia TopSaúde,MA
23878,8276148914951707214,RETAILER 6,STORE TYPE 23,80104,"39.30,-104.82",Farmácia TopSaúde,RN
23879,8276373995052142234,RETAILER 6,STORE TYPE 23,31705,"31.52,-84.04",Farmácia Bem Estar,PA
23880,8277177400534034981,RETAILER 6,STORE TYPE 23,16365,"41.84,-79.16",Drogaria Mais Saúde,SC
23881,8277588176983043447,RETAILER 1,STORE TYPE 18,36201,"33.65,-85.88",Drogaria Saúde,RO
23882,8277661981368291817,RETAILER 1,STORE TYPE 18,46953,"40.52,-85.65",Drogaria Saúde,SE
23883,8277748927065024992,RETAILER 6,STORE TYPE 23,19963,"38.94,-75.36",Drogaria Mais Saúde,AM
23884,8278004430250281466,RETAILER 1,STORE TYPE 24,66092,"38.70,-95.10",Drogaria Esperança,AL
23885,8278932080845769816,RETAILER 6,STORE TYPE 23,24502,"37.36,-79.22",Farmácia TopSaúde,PB
23886,8279470964198881376,RETAILER 6,STORE TYPE 23,72401,"35.89,-90.66",Farmácia Vida+,AP
23887,8279563604564708768,RETAILER 1,STORE TYPE 24,28328,"35.00,-78.34",Drogaria Popular,PB
23888,8280185509062572793,RETAILER 6,STORE TYPE 23,24501,"37.36,-79.14",Drogaria Saúde,PR
23889,8280236224590267973,RETAILER 1,STORE TYPE 24,29203,"34.10,-81.04",Farmácia Vida+,PE
23890,8280383099083518057,RETAILER 1,STORE TYPE 24,82732,"43.71,-105.62",Farmácia TopSaúde,RO
23891,8280607141239464252,RETAILER 1,STORE TYPE 24,75142,"32.57,-96.25",Farmácia Econômica,PA
23892,8280773463496050180,RETAILER 1,STORE TYPE 24,29440,"33.38,-79.33",Farmácia Econômica,PE
23893,8281705829579203082,RETAILER 1,STORE TYPE 24,37617,"36.52,-82.37",Drogaria Brasil,TO
23894,8281953850205610851,RETAILER 1,STORE TYPE 24,39466,"30.61,-89.82",Drogaria Brasil,AP
23895,8282100935353375970,RETAILER 1,STORE TYPE 18,62095,"38.86,-90.07",Farmácia do Povo,PA
23896,8282645249705187278,RETAILER 6,STORE TYPE 23,92346,"34.12,-117.18",Farmácia São João,CE
